3.08,7.8116,3.08,7.7142
3.09,7.8349,3.09,7.74
3.1,7.8149,3.1,7.7658
3.11,7.8867,3.11,7.7916
3.12,7.8609,3.12,7.8174
3.13,7.9343,3.13,7.8432
3.14,7.9623,3.14,7.869
3.15,7.9483,3.15,7.8948
3.16,8.015,3.16,7.9206
3.17,7.9855,3.17,7.9464
3.18,8.0638,3.18,7.9722
3.19,8.0908,3.19,7.998
3.2,8.0807,3.2,8.0238
3.21,8.152,3.21,8.0496
3.22,8.1073,3.22,8.0754
3.23,8.1984,3.23,8.1012
3.24,8.2251,3.24,8.127
3.25,8.2127,3.25,8.1528
3.26,8.2808,3.26,8.1786
3.27,8.2552,3.27,8.2044
3.28,8.3305,3.28,8.2302
3.29,8.3649,3.29,8.256
3.3,8.334,3.3,8.2818
3.31,8.4178,3.31,8.3076
3.32,8.3891,3.32,8.3334
3.33,8.4695,3.33,8.3592
3.34,8.4927,3.34,8.385
3.35,8.4836,3.35,8.4108
3.36,8.5518,3.36,8.4366
3.37,8.5233,3.37,8.4624
3.38,8.607,3.38,8.4882
3.39,8.6253,3.39,8.514
3.4,8.6148,3.4,8.5398
3.41,8.6844,3.41,8.5656
3.42,8.6557,3.42,8.5914
3.43,8.7361,3.43,8.6172
3.44,8.7544,3.44,8.643
3.45,8.7463,3.45,8.6688
3.46,8.8155,3.46,8.6946
3.47,8.7848,3.47,8.7204
3.48,8.8693,3.48,8.7462
3.49,8.8872,3.49,8.772
3.5,8.8779,3.5,8.7978
3.51,8.9516,3.51,8.8236
3.52,8.9156,3.52,8.8494
3.53,8.9999,3.53,8.8752
3.54,9.0152,3.54,8.901
3.55,9.0073,3.55,8.9268
3.56,9.0756,3.56,8.9526
3.57,9.0417,3.57,8.9784
3.58,9.129,3.58,9.0042
3.59,9.1394,3.59,9.03
3.6,9.1356,3.6,9.0558
3.61,9.1986,3.61,9.0816
3.62,9.1777,3.62,9.1074
3.63,9.2523,3.63,9.1332
3.64,9.2613,3.64,9.159
3.65,9.2633,3.65,9.1848
3.66,9.3259,3.66,9.2106
3.67,9.2975,3.67,9.2364
3.68,9.3813,3.68,9.2622
3.69,9.3846,3.69,9.288
3.7,9.3834,3.7,9.3138
3.71,9.4553,3.71,9.3396
3.72,9.4167,3.72,9.3654
3.73,9.5058,3.73,9.3912
3.74,9.5189,3.74,9.417
3.75,9.5094,3.75,9.4428
3.76,9.5738,3.76,9.4686
3.77,9.5407,3.77,9.4944
3.78,9.6278,3.78,9.5202
3.79,9.6327,3.79,9.546
3.8,9.6391,3.8,9.5718
3.81,9.6979,3.81,9.5976
3.82,9.6648,3.82,9.6234
3.83,9.7537,3.83,9.6492
3.84,9.7534,3.84,9.675
3.85,9.765,3.85,9.7008
3.86,9.8297,3.86,9.7266
3.87,9.7871,3.87,9.7524
3.88,9.8788,3.88,9.7782
3.89,9.877,3.89,9.804
3.9,9.8889,3.9,9.8298
3.91,9.9457,3.91,9.8556
3.92,9.9188,3.92,9.8814
3.93,9.9998,3.93,9.9072
3.94,9.9998,3.94,9.933
3.95,9.9998,3.95,9.9588
3.96,9.9998,3.96,9.9846
3.97,9.9998,3.97,10.01
3.98,9.9847,3.98,10.036
3.99,9.9998,3.99,10.062
