3.2,8.0807,3.2,5.1626
3.21,8.152,3.21,5.1792
3.22,8.1073,3.22,5.1958
3.23,8.1984,3.23,5.2124
3.24,8.2251,3.24,5.229
3.25,8.2127,3.25,5.2456
3.26,8.2808,3.26,5.2622
3.27,8.2552,3.27,5.2788
3.28,8.3305,3.28,5.2954
3.29,8.3649,3.29,5.312
3.3,8.334,3.3,5.3286
3.31,8.4178,3.31,5.3452
3.32,8.3891,3.32,5.3618
3.33,8.4695,3.33,5.3784
3.34,8.4927,3.34,5.395
3.35,8.4836,3.35,5.4116
3.36,8.5518,3.36,5.4282
3.37,8.5233,3.37,5.4448
3.38,8.607,3.38,5.4614
3.39,8.6253,3.39,5.478
3.4,8.6148,3.4,5.4946
3.41,8.6844,3.41,5.5112
3.42,8.6557,3.42,5.5278
3.43,8.7361,3.43,5.5444
3.44,8.7544,3.44,5.561
3.45,8.7463,3.45,5.5776
3.46,8.8155,3.46,5.5942
3.47,8.7848,3.47,5.6108
3.48,8.8693,3.48,5.6274
3.49,8.8872,3.49,5.644
3.5,8.8779,3.5,5.6606
3.51,8.9516,3.51,5.6772
3.52,8.9156,3.52,5.6938
3.53,8.9999,3.53,5.7104
3.54,9.0152,3.54,5.727
3.55,9.0073,3.55,5.7436
3.56,9.0756,3.56,5.7602
3.57,9.0417,3.57,5.7768
3.58,9.129,3.58,5.7934
3.59,9.1394,3.59,5.81
3.6,9.1356,3.6,5.8266
3.61,9.1986,3.61,5.8432
3.62,9.1777,3.62,5.8598
3.63,9.2523,3.63,5.8764
3.64,9.2613,3.64,5.893
3.65,9.2633,3.65,5.9096
3.66,9.3259,3.66,5.9262
3.67,9.2975,3.67,5.9428
3.68,9.3813,3.68,5.9594
3.69,9.3846,3.69,5.976
3.7,9.3834,3.7,5.9926
3.71,9.4553,3.71,6.0092
3.72,9.4167,3.72,6.0258
3.73,9.5058,3.73,6.0424
3.74,9.5189,3.74,6.059
3.75,9.5094,3.75,6.0756
3.76,9.5738,3.76,6.0922
3.77,9.5407,3.77,6.1088
3.78,9.6278,3.78,6.1254
3.79,9.6327,3.79,6.142
3.8,9.6391,3.8,6.1586
3.81,9.6979,3.81,6.1752
3.82,9.6648,3.82,6.1918
3.83,9.7537,3.83,6.2084
3.84,9.7534,3.84,6.225
3.85,9.765,3.85,6.2416
3.86,9.8297,3.86,6.2582
3.87,9.7871,3.87,6.2748
3.88,9.8788,3.88,6.2914
3.89,9.877,3.89,6.308
3.9,9.8889,3.9,6.3246
3.91,9.9457,3.91,6.3412
3.92,9.9188,3.92,6.3578
3.93,9.9998,3.93,6.3744
3.94,9.9998,3.94,6.391
3.95,9.9998,3.95,6.4076
3.96,9.9998,3.96,6.4242
3.97,9.9998,3.97,6.4408
3.98,9.9847,3.98,6.4574
3.99,9.9998,3.99,6.474
